0.03956834532374101,0.36250000000000004
0.046762589928057555,0.5625
0.0683453237410072,0.525
0.08992805755395684,0.47500000000000003
0.10071942446043167,0.8
0.11151079136690648,0.6375
0.11870503597122303,0.42500000000000004
0.12949640287769784,0.23750000000000004
0.1474820143884892,0.35000000000000003
0.16187050359712232,0.4625000000000001
0.17266187050359713,0.575
0.1798561151079137,0.625
0.18705035971223022,0.325
0.19424460431654678,0.325
0.20143884892086333,0.35000000000000003
0.20863309352517986,0.175
0.22302158273381295,0.4
0.05035971223021583,0.37500000000000006
0.06115107913669065,0.275
0.08273381294964029,0.21250000000000002
0.09352517985611511,0.08750000000000001
0.10431654676258993,0.1875
0.11151079136690648,0.2
0.1223021582733813,0.1125
0.13309352517985612,0.16250000000000003
0.1474820143884892,0.16250000000000003
0.15467625899280577,0.15000000000000002
0.16187050359712232,0.21250000000000002
0.16906474820143885,0.15000000000000002
0.1762589928057554,0.21250000000000002
0.19424460431654678,0.15000000000000002
0.03597122302158273,0.037500000000000006
0.046762589928057555,0.0
0.05755395683453238,0.0625
0.06474820143884892,0.6125
0.07194244604316546,0.1375
0.07553956834532374,0.5
0.08273381294964029,0.6125
0.08992805755395684,0.5625
0.09712230215827339,0.7375
0.10071942446043167,0.7125
0.10791366906474821,0.825
0.11510791366906475,0.7125
0.1223021582733813,0.85
0.12949640287769784,0.9624999999999999
0.1366906474820144,0.925
0.14388489208633093,1.0
0.03597122302158273,0.25000000000000006
0.04316546762589928,0.28750000000000003
0.05035971223021583,0.275
0.06474820143884892,0.1375
0.07194244604316546,0.15000000000000002
0.07913669064748202,0.1375
0.08633093525179857,0.08750000000000001
0.09352517985611511,0.08750000000000001
0.10071942446043167,0.1875
0.10791366906474821,0.21250000000000002
0.11510791366906475,0.075
0.12949640287769784,0.125
0.1366906474820144,0.16250000000000003
0.14388489208633093,0.1375
0.15827338129496404,0.012499999999999997
0.16546762589928057,0.05
0.17266187050359713,0.1375
0.1762589928057554,0.0625
0.03597122302158273,0.9624999999999999
0.04316546762589928,0.7125
0.05035971223021583,0.6375
0.05755395683453238,0.7625
0.06474820143884892,0.6875
0.07553956834532374,0.9375
0.08273381294964029,0.7875
0.09352517985611511,0.6125
0.10431654676258993,0.675
0.11151079136690648,0.7125
0.11870503597122303,0.45
0.13309352517985612,0.5375
0.14028776978417268,0.65
0.1474820143884892,0.4
0.15467625899280577,0.35000000000000003
0.18345323741007194,0.55
0.20503597122302158,0.25000000000000006
0.21582733812949642,0.275
0.03597122302158273,0.4875
0.05035971223021583,0.4625000000000001
0.0683453237410072,0.275
0.08273381294964029,0.125
0.10071942446043167,0.22500000000000003
0.10431654676258993,0.075
0.12589928057553956,0.02500000000000001
0.1366906474820144,0.16250000000000003
0.1474820143884892,0.1375
0.15827338129496404,0.08750000000000001
0.16906474820143885,0.16250000000000003
0.1798561151079137,0.05
0.20143884892086333,0.1125
0.21582733812949642,0.10000000000000002
0.22302158273381295,0.125
0.0,0.6
0.05755395683453238,0.6375
0.1223021582733813,0.7
0.20863309352517986,0.575
0.34532374100719426,0.525
0.3525179856115108,0.7125
0.6330935251798562,0.5875
0.881294964028777,0.5125
0.9460431654676259,0.41250000000000003
0.9532374100719425,0.55
0.960431654676259,0.525
0.9676258992805756,0.47500000000000003
0.9748201438848921,0.4625000000000001
0.985611510791367,0.5125
1.0,0.45
0.0,0.85
0.00539568345323741,0.75
0.03237410071942446,0.8875
0.046762589928057555,0.85
0.20863309352517986,0.7875
0.30935251798561153,0.6375
0.5107913669064749,0.5875
0.0,0.525
0.00539568345323741,0.4
0.03237410071942446,0.525
0.046762589928057555,0.6
0.09712230215827339,0.47500000000000003
0.18345323741007194,0.2625
0.30935251798561153,0.325
0.33453237410071945,0.43750000000000006
0.5107913669064749,0.35000000000000003
0.0,0.3375
0.00539568345323741,0.6125
0.03237410071942446,0.5125
0.046762589928057555,0.21250000000000002
0.20863309352517986,0.2625
0.30935251798561153,0.3375
0.5107913669064749,0.35000000000000003
0.0,0.675
0.053956834532374105,0.675
0.3273381294964029,0.55
0.341726618705036,0.5875
