0.0,0.1764705882352941,0.10150375939849621,0.06493506493506496,0.09836065573770492,0.21656050955414008
0.0,0.0784313725490196,0.09022556390977443,0.11038961038961043,0.1038251366120218,0.04458598726114649
0.0,0.0,0.16917293233082709,0.18181818181818182,0.0,0.08917197452229297
0.0,0.11764705882352944,0.09398496240601506,0.2337662337662338,0.14207650273224043,0.0
0.0,0.3137254901960785,0.007518796992481203,0.0,0.2459016393442623,0.15923566878980888
0.043478260869565216,0.01307189542483661,0.2142857142857143,0.2207792207792208,0.010928961748633836,0.09554140127388533
0.043478260869565216,0.09150326797385622,0.12406015037593987,0.1493506493506494,0.1256830601092896,0.05095541401273884
0.043478260869565216,0.02614379084967322,0.20676691729323304,0.21428571428571436,0.02185792349726773,0.09554140127388533
0.043478260869565216,0.09150326797385622,0.21052631578947367,0.03246753246753248,0.02185792349726773,0.20382165605095537
0.043478260869565216,0.23529411764705882,0.09022556390977443,0.09740259740259744,0.13114754098360654,0.26751592356687903
0.043478260869565216,0.3725490196078432,0.007518796992481203,0.03246753246753248,0.28961748633879775,0.21019108280254772
0.043478260869565216,0.34640522875817,0.03007518796992481,0.025974025974025983,0.2841530054644808,0.20382165605095537
0.043478260869565216,0.09150326797385622,0.11278195488721804,0.1493506493506494,0.13661202185792348,0.05095541401273884
0.043478260869565216,0.281045751633987,0.007518796992481203,0.09740259740259744,0.28961748633879775,0.05095541401273884
0.043478260869565216,0.08496732026143794,0.11278195488721804,0.14285714285714285,0.15300546448087426,0.05095541401273884
0.043478260869565216,0.2091503267973856,0.10150375939849621,0.10389610389610393,0.13661202185792348,0.13375796178343946
0.13043478260869565,0.05882352941176472,0.2969924812030075,0.28571428571428575,0.02185792349726773,0.15923566878980888
0.13043478260869565,0.03921568627450983,0.2706766917293233,0.3181818181818182,0.03278688524590162,0.15286624203821653
0.08695652173913043,0.22875816993464054,0.05639097744360899,0.3376623376623377,0.08196721311475408,0.07006369426751591
0.13043478260869565,0.41830065359477125,0.11654135338345861,0.038961038961038974,0.34972677595628415,0.2611464968152867
0.08695652173913043,0.281045751633987,0.11278195488721804,0.12987012987012986,0.1584699453551912,0.1847133757961783
0.08695652173913043,0.35947712418300654,0.0,0.10389610389610393,0.3442622950819672,0.10828025477707004
0.13043478260869565,0.12418300653594772,0.24812030075187969,0.09740259740259744,0.08743169398907102,0.2547770700636943
0.08695652173913043,0.13725490196078433,0.26691729323308266,0.03246753246753248,0.04918032786885246,0.2611464968152867
0.13043478260869565,0.2483660130718955,0.15789473684210525,0.14285714285714285,0.1584699453551912,0.19108280254777066
0.13043478260869565,0.215686274509804,0.17669172932330823,0.19480519480519481,0.13114754098360654,0.19108280254777066
0.13043478260869565,0.12418300653594772,0.30451127819548873,0.09740259740259744,0.02185792349726773,0.2547770700636943
0.13043478260869565,0.5098039215686274,0.0037593984962406013,0.09740259740259744,0.366120218579235,0.28025477707006374
0.13043478260869565,0.1568627450980392,0.26691729323308266,0.06493506493506496,0.060109289617486295,0.2547770700636943
0.13043478260869565,0.18954248366013077,0.15413533834586468,0.38311688311688313,0.21857923497267756,0.07006369426751591
0.08695652173913043,0.006535947712418333,0.23684210526315785,0.33116883116883117,0.0054644808743168904,0.14649681528662417
0.13043478260869565,0.12418300653594772,0.15413533834586468,0.2207792207792208,0.1693989071038251,0.1146496815286624
0.08695652173913043,0.32679738562091504,0.0037593984962406013,0.17532467532467538,0.33879781420765026,0.10828025477707004
0.08695652173913043,0.2483660130718955,0.06390977443609025,0.3181818181818182,0.1147540983606557,0.10191082802547768
0.08695652173913043,0.281045751633987,0.12030075187969924,0.10389610389610393,0.18579234972677594,0.32484076433121023
