1.0,0.75,0.6774193530905307,0.4666666722666666,0.9333333305333334
0.0,0.821428570510204,0.741935485182102,0.7999999916000001,0.7999999916000001
0.0,0.6785714423469387,0.5161290296357961,0.5999999972,0.7999999916000001
1.0,0.0,0.6129032209989594,0.7999999916000001,1.0
1.0,0.5089285721173469,0.6129032209989594,0.7999999916000001,0.9333333305333334
0.0,0.44642858658163265,0.8387096765452654,0.8666666610666668,1.0
0.0,0.5357142884693877,0.8709677358168576,0.7333333361333334,0.9333333305333334
0.0,0.44642858658163265,0.7096774259105099,0.5333333277333334,0.40000000280000003
0.0,0.482142855765306,0.7741935444536941,0.4666666722666666,0.8666666610666668
0.0,0.42857144234693867,0.7741935444536941,0.6666666666666666,0.7333333361333334
1.0,0.5714285833673469,0.5806451617273674,0.06666666946666666,0.40000000280000003
1.0,0.75,0.5806451617273674,1.0,1.0
1.0,0.5595238205442177,0.5591397843635103,0.20000000839999993,0.5333333277333334
1.0,0.46428571153061227,0.48387096584807504,0.40000000280000003,0.4666666722666666
0.0,0.25,0.32258064690946925,0.7333333361333334,0.4666666722666666
0.0,0.8214285769387755,0.9354838679084289,0.9333333305333334,0.8666666610666668
0.0,0.8214285769387755,0.6774193530905307,0.6666666666666666,1.0
1.0,0.6607142981122449,0.09677419136316338,0.7999999916000001,1.0
1.0,0.33928572117346933,0.19354838272632674,0.0,0.2666666638666667
0.0,0.821428570510204,0.7096774259105099,0.9333333305333334,0.7333333361333334
0.0,0.14285715387755105,0.258064514817898,0.5999999972,0.8666666610666668
0.0,0.46428571153061227,0.48387097036420396,0.40000000280000003,0.7999999916000001
1.0,0.75,0.8709677358168576,0.5333333277333334,0.7333333361333334
1.0,0.3214285769387756,0.32258064690946925,0.8666666610666668,1.0
1.0,0.625000009642857,0.6774193530905307,0.40000000280000003,0.48888888608888903
0.0,0.5535714327040817,0.4193548382726327,0.5333333277333334,0.5999999972
0.0,0.10714286540816331,0.35483870618106145,0.33333333333333337,0.5333333277333334
1.0,0.732142855765306,0.7096774259105099,0.4666666722666666,0.9333333305333334
1.0,0.42857144234693867,0.6129032255150885,0.6666666666666666,0.6666666666666666
0.0,0.5178571442346938,0.19354838272632674,0.6666666666666666,0.8666666610666668
0.0,0.482142855765306,0.8064516172736733,0.13333333893333327,0.20000000839999993
0.0,0.44642858658163265,0.6774193530905307,0.5999999972,0.6666666666666666
0.0,0.17857144234693867,0.6129032209989594,0.4666666722666666,0.7999999916000001
1.0,0.3571428654081632,0.35483870618106145,0.2666666638666667,0.5333333277333334
1.0,0.7142857115306123,0.6451612938189386,0.4666666722666666,0.4666666722666666
1.0,0.5,0.48387097036420396,0.8666666610666668,0.9333333305333334
1.0,0.25,0.29032258763787716,0.20000000839999993,0.33333333333333337
0.0,0.6785714359183674,0.6559139757266736,0.6666666666666666,0.7999999916000001
0.0,0.5892857211734694,0.6129032209989594,0.4666666722666666,0.5333333277333334
0.0,0.6964285865816324,0.48387097036420396,0.5999999972,0.7333333361333334
1.0,0.7023809551360543,0.6774193530905307,0.40000000280000003,0.9333333305333334
0.0,0.482142855765306,0.7096774259105099,0.7999999916000001,1.0
0.0,0.8392857211734694,0.4516128975442248,0.9333333305333334,1.0
1.0,0.7142857115306123,0.6774193530905307,0.7333333361333334,0.8666666610666668
1.0,0.8392857211734694,0.4193548382726327,0.40000000280000003,0.7999999916000001
0.0,0.9464285672959183,0.741935485182102,0.7333333361333334,0.7999999916000001
1.0,0.875000009642857,0.8064516172736733,0.20000000839999993,0.5333333277333334
1.0,0.6190476282312922,0.6129032255150885,0.2888888916888889,0.5333333277333334
1.0,0.75,0.48387097036420396,0.6666666666666666,1.0
1.0,0.5714285769387755,0.5483871024557753,0.6666666666666666,0.40000000280000003
0.0,0.875000009642857,0.5483871024557753,0.8666666610666668,1.0
0.0,0.6964285865816324,0.0,0.40000000280000003,0.40000000280000003
0.0,0.39285715387755094,0.6451612938189386,0.2666666638666667,0.4666666722666666
1.0,0.4910714278826531,0.4193548382726327,0.5999999972,0.5999999972
1.0,0.8392857211734694,1.0,0.4666666722666666,0.5999999972
0.0,0.5892857211734694,0.8709677358168576,0.5999999972,0.7999999916000001
0.0,0.547619051292517,0.709677421394381,0.4666666722666666,0.0
0.0,0.39285715387755094,0.48387097036420396,0.5999999972,0.7333333361333334
1.0,0.857142865408163,0.7096774259105099,0.33333333333333337,0.4666666722666666
0.0,0.4107142981122449,0.38709677900104056,0.6666666666666666,0.6666666666666666
0.0,0.5357142884693877,0.6451612938189386,0.4666666722666666,0.40000000280000003
1.0,0.6607142981122449,0.741935485182102,0.5333333277333334,0.5333333277333334
1.0,0.6607142981122449,0.4193548382726327,0.5999999972,0.7333333361333334
0.0,0.42857144234693867,0.5806451617273674,0.6888888851555557,0.9333333305333334
0.0,0.3571428654081632,0.29032258763787716,0.33333333333333337,0.7333333361333334
1.0,0.44642858658163265,0.5161290296357961,0.20000000839999993,0.5333333277333334
1.0,0.28571428846938773,0.06451613209157127,0.8666666610666668,0.7333333361333334
1.0,1.0,1.0,0.5999999972,0.7999999916000001
1.0,0.6607142981122449,0.4516128975442248,0.6666666666666666,0.7999999916000001
0.0,0.7857142884693877,0.9032258086368367,0.4666666722666666,0.7999999916000001
1.0,0.3035714327040816,0.4193548382726327,0.40000000280000003,0.40000000280000003
0.0,0.42857144234693867,0.741935485182102,0.4666666722666666,0.7333333361333334
0.0,0.6785714423469387,0.5483871024557753,0.40000000280000003,0.6666666666666666
0.0,0.732142855765306,0.5806451617273674,0.6666666666666666,0.40000000280000003
0.0,0.9642857115306123,0.4516128975442248,0.7333333361333334,1.0
1.0,0.6964285865816324,0.7741935444536941,0.7999999916000001,1.0
1.0,0.8035714327040815,0.8064516172736733,0.7333333361333334,0.7333333361333334
0.0,0.8214285769387755,0.9032258086368367,0.7999999916000001,0.5333333277333334
0.0,0.6428571538775509,0.19354838272632674,0.2666666638666667,0.7333333361333334
0.0,0.767857144234694,0.6774193530905307,0.5999999972,0.7999999916000001
1.0,0.9642857115306123,0.5161290296357961,0.40000000280000003,1.0
0.0,0.482142855765306,0.5806451617273674,0.40000000280000003,0.7333333361333334
1.0,0.6071428654081632,0.5483871024557753,0.5333333277333334,0.7333333361333334
0.0,0.6964285865816324,0.2258064555463059,0.4666666722666666,0.4666666722666666
1.0,0.8214285769387755,0.6129032209989594,0.40000000280000003,0.7999999916000001
0.0,0.482142855765306,0.5483871024557753,0.20000000839999993,0.6666666666666666
0.0,0.4642857179591837,0.5161290296357961,0.40000000280000003,0.5333333277333334
1.0,0.821428570510204,0.741935485182102,0.7333333361333334,0.7999999916000001
0.0,0.4642857179591837,0.5161290296357961,0.40000000280000003,0.5333333277333334
1.0,0.821428570510204,0.741935485182102,0.7333333361333334,0.7999999916000001
0.0,0.33928572117346933,0.5483871024557753,0.40000000280000003,0.4666666722666666
