5.0,1,1,174.0,5.15906
18.0,1,1,208.0,5.33754
4.0,1,1,238.0,5.47227
5.0,1,1,297.0,5.69373
6.0,1,1,126.0,4.83628
8.0,1,1,161.0,5.0814
0.0,1,0,91.0,4.51086
0.0,1,0,147.0,4.99043
2.0,1,1,97.0,4.57471
2.0,1,1,77.0,4.34381
2.0,1,1,130.0,4.86753
2.0,1,1,140.0,4.94164
0.0,0,0,7.0,1.94591
0.0,0,0,6.0,1.79176
0.0,0,0,8.0,2.07944
0.0,0,0,9.0,2.19722
0.0,0,0,10.0,2.30259
0.0,0,0,10.0,2.30259
0.0,0,0,11.0,2.3979
0.0,0,0,10.0,2.30259
0.0,0,0,18.0,2.89037
0.0,0,0,21.0,3.04452
0.0,0,0,36.0,3.58352
0.0,0,0,67.0,4.20469
0.0,0,0,50.0,3.91202
0.0,0,0,75.0,4.31749
0.0,0,0,115.0,4.74493
0.0,0,0,48.0,3.8712
0.0,0,0,51.0,3.93183
0.0,0,0,53.0,3.97029
0.0,0,0,61.0,4.11087
0.0,0,0,69.0,4.23411
0.0,0,0,16.0,2.77259
0.0,0,0,16.0,2.77259
0.0,0,0,16.0,2.77259
0.0,0,0,16.0,2.77259
0.0,0,0,16.0,2.77259
0.0,0,0,16.0,2.77259
0.0,0,0,59.0,4.07754
0.0,0,0,63.0,4.14313
0.0,0,0,56.0,4.02535
9.0,0,1,372.0,5.91889
9.0,1,1,400.0,5.99146
0.0,1,0,64.0,4.15888
0.0,1,0,63.0,4.14313
0.0,1,0,41.0,3.71357
0.0,1,0,44.0,3.78419
0.0,1,0,44.0,3.78419
0.0,1,0,36.0,3.58352
0.0,1,0,47.0,3.85015
0.0,1,0,54.0,3.98898
45.0,1,1,406.0,6.00635
7.0,1,1,432.0,6.06843
12.0,1,1,209.0,5.34233
12.0,1,1,257.0,5.54908
15.0,1,1,266.0,5.5835
3.0,1,1,117.0,4.76217
0.0,1,0,143.0,4.96284
0.0,1,0,155.0,5.04343
0.0,1,0,212.0,5.35659
0.0,1,0,212.0,5.35659
26.0,0,1,415.0,6.02828
1.0,1,1,77.0,4.34381
6.0,0,1,78.0,4.35671
1.0,0,1,46.0,3.82864
2.0,0,1,37.0,3.61092
139.0,1,1,920.0,6.82437
8.0,0,1,468.0,6.14847
11.0,0,1,462.0,6.13556
27.0,0,1,479.0,6.1717
0.0,0,0,18.0,2.89037
13.0,0,1,45.0,3.80666
1.0,0,1,49.0,3.89182
0.0,0,1,49.0,3.89182
0.0,0,1,49.0,3.89182
0.0,0,1,34.0,3.52636
0.0,0,1,34.0,3.52636
12.0,1,1,168.0,5.12396
10.0,1,1,265.0,5.57973
0.0,1,0,156.0,5.04986
0.0,1,0,199.0,5.2933
0.0,1,0,346.0,5.84644
0.0,1,0,434.0,6.07304
0.0,0,0,25.0,3.21888
0.0,0,0,25.0,3.21888
0.0,0,0,69.0,4.23411
43.0,1,1,658.0,6.4892
6.0,1,1,407.0,6.00881
6.0,1,1,272.0,5.6058
30.0,1,1,268.0,5.59099
19.0,1,1,277.0,5.62402
4.0,1,1,178.0,5.18178
0.0,1,0,212.0,5.35659
0.0,1,0,212.0,5.35659
0.0,1,0,198.0,5.28827
0.0,1,0,189.0,5.24175
0.0,1,0,192.0,5.2575
14.0,1,1,246.0,5.50533
1.0,1,1,69.0,4.23411
84.0,1,1,520.0,6.25383
3.0,1,1,49.0,3.89182
25.0,0,1,536.0,6.28413
0.0,1,0,456.0,6.12249
41.0,0,1,401.0,5.99396
69.0,0,1,397.0,5.98394
6.0,1,1,414.0,6.02587
6.0,1,1,459.0,6.12905
22.0,1,1,472.0,6.15698
8.0,1,1,365.0,5.8999
50.0,1,1,450.0,6.10925
8.0,1,1,106.0,4.66344
5.0,0,1,76.0,4.33073
15.0,0,1,107.0,4.67283
2.0,1,1,93.0,4.5326
8.0,0,1,113.0,4.72739
19.0,1,1,691.0,6.53814
6.0,1,1,196.0,5.27811
2.0,1,1,367.0,5.90536
7.0,1,1,409.0,6.01372
7.0,1,1,429.0,6.06146
25.0,1,1,347.0,5.84932
40.0,1,1,282.0,5.64191
8.0,1,1,132.0,4.8828
6.0,0,1,320.0,5.76832
4.0,1,1,408.0,6.01127
5.0,1,1,457.0,6.12468
2.0,0,1,148.0,4.99721
10.0,0,1,342.0,5.83481
36.0,0,1,296.0,5.69036
10.0,0,1,319.0,5.76519
101.0,0,1,574.0,6.35263
1.0,1,1,461.0,6.1334
16.0,1,1,530.0,6.27288
2.0,1,1,83.0,4.41884
40.0,1,1,830.0,6.72143
43.0,1,1,424.0,6.04973
74.0,1,1,555.0,6.31897
0.0,0,0,189.0,5.24175
50.0,0,1,59.0,4.07754
77.0,1,1,599.0,6.39526
6.0,0,1,305.0,5.72031
21.0,0,1,357.0,5.87774
5.0,0,1,82.0,4.40672
53.0,1,1,388.0,5.96101
45.0,1,1,579.0,6.3613
52.0,1,1,608.0,6.41017
8.0,0,1,82.0,4.40672
67.0,1,1,624.0,6.43615
67.0,1,1,620.0,6.42972
14.0,0,1,80.0,4.38203
10.0,0,1,126.0,4.83628
11.0,0,1,60.0,4.09434
68.0,1,1,850.0,6.74524
5.0,0,1,427.0,6.05678
28.0,0,1,87.0,4.46591
2.0,0,1,78.0,4.35671
22.0,0,1,352.0,5.86363
33.0,0,1,51.0,3.93183
22.0,0,1,45.0,3.80666
23.0,0,1,524.0,6.26149
155.0,1,1,890.0,6.79122
20.0,0,1,509.0,6.23245
40.0,0,1,84.0,4.43082
